rhe_ls,lon06,,lon02
rhe_ls,mex01,,dal09
rhe_ls,mil01,,fra02
rhe_ls,mon01,,mon01
rhe_ls,par01,,fra02
rhe_ls,sjc01,,dal09
rhe_ls,sjc03,,dal09
rhe_ls,sjc04,,dal09
rhe_ls,sao01,,dal09
rhe_ls,seo01,,tok02
rhe_ls,sng01,,syd01
rhe_ls,syd01,,syd01
rhe_ls,syd04,,syd01
rhe_ls,syd05,,syd01
rhe_ls,tok02,,tok02
rhe_ls,tok04,,tok02
rhe_ls,tok05,,tok02
rhe_ls,tor01,,mon01
rhe_ls,wdc01,,mon01
rhe_ls,wdc04,,mon01
rhe_ls,wdc06,,mon01
rhe_ls,wdc07,,mon01
rhe_ls,any-left,,dal09
